Date-Time,AIT,Dighi,Vishrantwadi,Dhanori,Lohegaon,Airport,Yerwada,Hyatt Pune,PVR Koregaon,Vimaan Nagar,Rajiv Gandhi Nagar,Deccan College,Bund Garden,RTO Pune,Pune Station
2018-01-12 12:00:00,1001,824,570,271,543,751,461,235,87,1298,1401,1565,1775,1380,1291
2018-01-12 13:00:00,1009,834,588,203,565,771,607,307,36,1306,1503,1568,1791,1390,1255
2018-01-12 14:00:00,1065,886,536,203,503,847,644,260,90,1319,1572,1518,1752,1348,1265
2018-01-12 15:00:00,1072,816,552,232,529,781,544,255,2,1291,1597,1601,1512,1378,1209
2018-01-12 16:00:00,1016,899,522,284,565,793,634,222,26,1238,1438,1535,1581,1341,1235
2018-01-12 17:00:00,1018,884,548,297,513,762,503,356,81,1365,1555,1533,1607,1370,1269
2018-01-12 18:00:00,1083,824,514,239,581,817,546,258,58,1334,1418,1535,1508,1340,1286
2018-01-12 19:00:00,1036,822,549,234,586,791,539,232,17,1388,1541,1506,1707,1389,1297
2018-01-12 20:00:00,1037,887,555,243,577,787,643,350,85,1336,1584,1527,1647,1370,1276
2018-01-12 21:00:00,1008,878,567,217,584,825,628,290,1,1264,1542,1536,1645,1335,1277
2018-01-12 22:00:00,1064,862,580,207,502,834,640,336,65,1212,1407,1563,1636,1300,1241
2018-01-12 23:00:00,1052,802,566,247,528,782,476,323,28,1330,1452,1586,1579,1323,1295
2018-01-13 00:00:00,1070,824,584,237,587,802,479,381,98,1324,1500,1551,1758,1307,1234
2018-01-13 01:00:00,1054,887,569,293,586,763,642,245,27,1226,1576,1598,1543,1317,1241
2018-01-13 02:00:00,1092,849,536,294,571,805,473,365,16,1313,1429,1540,1793,1309,1249
2018-01-13 03:00:00,1053,893,556,215,535,779,461,200,7,1331,1452,1560,1675,1313,1300
2018-01-13 04:00:00,1090,866,586,217,562,789,543,316,9,1205,1490,1594,1783,1316,1233
2018-01-13 05:00:00,1031,892,585,201,565,761,507,252,92,1264,1400,1565,1791,1362,1239
2018-01-13 06:00:00,1008,809,526,253,592,810,499,314,9,1275,1528,1561,1617,1334,1253
2018-01-13 07:00:00,1061,854,594,257,500,777,599,391,25,1332,1483,1552,1782,1366,1291
2018-01-13 08:00:00,1046,851,591,284,565,840,456,240,6,1384,1597,1528,1752,1319,1278
2018-01-13 09:00:00,1072,860,520,236,529,845,549,358,51,1222,1562,1553,1665,1363,1245
2018-01-13 10:00:00,1100,819,597,233,600,772,596,295,98,1371,1448,1542,1538,1306,1202
2018-01-13 11:00:00,1098,879,507,202,524,850,535,347,56,1345,1556,1549,1686,1396,1261
2018-01-13 12:00:00,1073,862,521,252,567,841,460,289,91,1259,1584,1519,1689,1373,1219
2018-01-13 13:00:00,1086,890,525,236,587,799,453,199,66,1219,1592,1528,1651,1346,1247
2018-01-13 14:00:00,1003,842,544,213,601,756,454,393,28,1213,1498,1579,1725,1398,1264
2018-01-13 15:00:00,1006,887,541,213,525,767,555,270,37,1361,1507,1521,1546,1388,1256
2018-01-13 16:00:00,1003,800,519,214,587,823,515,346,55,1206,1551,1567,1787,1389,1241
2018-01-13 17:00:00,1094,801,578,274,535,799,534,393,86,1285,1572,1597,1634,1348,1271
2018-01-13 18:00:00,1059,865,579,274,582,757,527,361,9,1254,1461,1597,1527,1354,1297
2018-01-13 19:00:00,1091,832,571,287,501,831,650,335,61,1358,1435,1600,1597,1301,1209
2018-01-13 20:00:00,1043,891,543,266,521,820,597,343,36,1397,1595,1565,1590,1333,1299
2018-01-13 21:00:00,1034,870,539,240,511,834,619,310,67,1257,1566,1548,1643,1396,1260
2018-01-13 22:00:00,1069,824,597,273,528,837,596,237,39,1236,1435,1517,1801,1368,1223
2018-01-13 23:00:00,1092,836,576,258,545,798,557,245,98,1306,1504,1582,1553,1375,1208
2018-01-14 00:00:00,1092,843,549,270,511,803,472,295,34,1207,1486,1546,1770,1385,1292
2018-01-14 01:00:00,1059,817,541,262,523,805,583,363,21,1375,1515,1567,1547,1393,1243
2018-01-14 02:00:00,1002,819,576,213,519,806,644,364,36,1262,1512,1570,1582,1332,1241
2018-01-14 03:00:00,1023,860,568,266,525,780,510,279,40,1364,1448,1580,1686,1331,1211
2018-01-14 04:00:00,1079,879,568,247,508,837,563,365,76,1316,1531,1541,1651,1358,1201
2018-01-14 05:00:00,1067,866,548,251,569,818,619,319,83,1338,1454,1539,1649,1358,1257
2018-01-14 06:00:00,1043,838,515,237,584,758,545,332,19,1355,1532,1518,1730,1318,1298
2018-01-14 07:00:00,1038,808,578,290,533,753,557,322,14,1366,1599,1525,1732,1300,1212
2018-01-14 08:00:00,1025,810,546,286,595,771,471,231,88,1317,1580,1561,1617,1329,1252
2018-01-14 09:00:00,1004,810,516,274,569,781,627,298,63,1289,1553,1506,1723,1363,1287
2018-01-14 10:00:00,1048,885,580,218,514,805,621,349,22,1249,1546,1563,1773,1319,1245
2018-01-14 11:00:00,1032,838,593,245,558,788,539,285,92,1350,1525,1566,1740,1365,1289
2018-01-14 12:00:00,1083,879,518,223,503,763,557,283,3,1310,1504,1543,1593,1391,1289
2018-01-14 13:00:00,1041,824,591,274,543,772,488,305,79,1332,1550,1505,1719,1381,1246
2018-01-14 14:00:00,1088,878,588,275,564,796,544,349,92,1235,1516,1520,1546,1330,1272
2018-01-14 15:00:00,1097,879,518,202,567,770,457,313,36,1267,1476,1575,1598,1316,1231
2018-01-14 16:00:00,1097,868,572,284,571,818,557,215,99,1228,1515,1545,1631,1340,1247
2018-01-14 17:00:00,1012,871,572,234,533,825,638,249,69,1319,1468,1515,1591,1309,1200
2018-01-14 18:00:00,1052,817,590,241,512,801,556,390,52,1259,1502,1530,1715,1353,1257
2018-01-14 19:00:00,1050,841,579,301,593,814,613,324,75,1343,1508,1545,1607,1395,1297
2018-01-14 20:00:00,1051,877,529,233,513,840,498,397,85,1307,1524,1525,1681,1360,1283
2018-01-14 21:00:00,1003,802,584,267,508,789,602,284,2,1377,1450,1588,1681,1303,1255
2018-01-14 22:00:00,1088,839,551,263,558,840,536,223,71,1364,1476,1569,1500,1358,1266
2018-01-14 23:00:00,1081,875,582,259,574,754,511,269,95,1205,1587,1574,1531,1360,1290
2018-01-15 00:00:00,1069,870,517,276,597,849,524,308,62,1364,1593,1596,1678,1400,1261
2018-01-15 01:00:00,1016,836,514,258,515,814,470,308,6,1244,1534,1511,1519,1355,1270
2018-01-15 02:00:00,1051,833,583,259,533,850,531,251,2,1214,1471,1566,1702,1374,1255
2018-01-15 03:00:00,1040,872,513,239,539,811,571,205,65,1342,1595,1586,1566,1350,1249
2018-01-15 04:00:00,1069,811,555,269,538,786,541,322,21,1398,1457,1519,1535,1304,1207
2018-01-15 05:00:00,1045,870,514,248,515,784,537,314,76,1373,1530,1501,1782,1362,1259
2018-01-15 06:00:00,1014,814,563,220,509,824,522,205,40,1323,1462,1511,1717,1337,1239
2018-01-15 07:00:00,1000,880,568,264,536,818,628,282,86,1348,1406,1528,1601,1319,1235
2018-01-15 08:00:00,1002,863,515,209,574,771,470,200,61,1209,1519,1579,1723,1321,1287
2018-01-15 09:00:00,1085,899,552,258,513,800,581,360,41,1317,1463,1581,1794,1343,1276
2018-01-15 10:00:00,1033,898,572,279,588,838,543,232,77,1303,1577,1566,1592,1309,1293
2018-01-15 11:00:00,1086,862,541,215,509,782,629,326,55,1362,1592,1527,1718,1318,1235
2018-01-15 12:00:00,1014,837,581,230,593,784,625,379,11,1218,1404,1555,1503,1339,1239
2018-01-15 13:00:00,1084,871,592,275,545,820,474,377,46,1268,1413,1538,1506,1321,1235
2018-01-15 14:00:00,1058,890,578,233,559,823,531,364,93,1257,1534,1546,1690,1380,1281
2018-01-15 15:00:00,1023,869,527,254,579,762,561,285,80,1358,1532,1583,1753,1351,1250
2018-01-15 16:00:00,1007,896,534,233,571,772,470,237,8,1234,1543,1546,1778,1332,1236
2018-01-15 17:00:00,1046,852,561,228,593,783,615,330,55,1317,1545,1557,1614,1346,1201
2018-01-15 18:00:00,1043,812,587,223,542,770,594,294,3,1312,1451,1505,1703,1314,1275
2018-01-15 19:00:00,1018,875,586,296,503,774,578,287,41,1257,1428,1574,1586,1311,1235
2018-01-15 20:00:00,1034,892,577,298,580,806,634,211,96,1259,1572,1574,1682,1314,1285
2018-01-15 21:00:00,1072,885,555,207,528,750,487,268,69,1283,1594,1547,1713,1385,1242
2018-01-15 22:00:00,1089,817,589,235,514,842,575,285,16,1270,1581,1502,1659,1325,1300
2018-01-15 23:00:00,1036,856,563,225,502,814,463,278,26,1321,1517,1555,1629,1355,1288
2018-01-16 00:00:00,1054,883,552,296,530,783,562,228,78,1320,1451,1537,1799,1301,1232
2018-01-16 01:00:00,1065,867,507,268,524,839,458,315,40,1235,1491,1504,1753,1330,1208
2018-01-16 02:00:00,1030,805,507,300,588,763,474,312,48,1353,1518,1501,1783,1344,1200
2018-01-16 03:00:00,1017,800,561,226,597,849,504,306,83,1369,1574,1568,1725,1386,1226
2018-01-16 04:00:00,1054,808,545,280,579,829,480,278,43,1398,1579,1530,1749,1340,1240
2018-01-16 05:00:00,1063,841,588,244,549,824,579,209,49,1356,1447,1516,1560,1303,1233
2018-01-16 06:00:00,1088,886,545,240,511,792,617,226,89,1333,1595,1500,1557,1315,1265
2018-01-16 07:00:00,1054,802,597,246,540,798,505,361,27,1281,1534,1584,1652,1341,1289
2018-01-16 08:00:00,1081,830,585,277,513,759,486,240,34,1338,1563,1525,1786,1356,1219
2018-01-16 09:00:00,1062,900,590,276,587,812,581,226,36,1260,1504,1537,1675,1393,1284
2018-01-16 10:00:00,1064,860,568,296,599,815,551,356,57,1362,1451,1595,1559,1393,1226
2018-01-16 11:00:00,1065,889,511,201,504,823,523,214,72,1392,1522,1570,1749,1394,1285
2018-01-16 12:00:00,1058,887,534,200,511,805,530,225,8,1230,1427,1569,1727,1320,1212
2018-01-16 13:00:00,1000,814,541,255,582,836,544,259,89,1357,1538,1550,1783,1347,1214
2018-01-16 14:00:00,1013,800,515,234,563,828,633,215,21,1300,1403,1505,1617,1363,1243
2018-01-16 15:00:00,1049,803,544,227,599,777,450,291,30,1235,1523,1592,1649,1312,1280
2018-01-16 16:00:00,1025,872,582,227,587,840,561,244,89,1396,1480,1579,1631,1343,1272
2018-01-16 17:00:00,1079,809,500,299,525,758,505,214,28,1388,1540,1591,1612,1317,1238
2018-01-16 18:00:00,1025,842,507,225,545,841,637,329,14,1363,1439,1517,1700,1349,1216
2018-01-16 19:00:00,1024,885,538,248,537,769,616,384,69,1217,1446,1577,1695,1318,1263
2018-01-16 20:00:00,1078,825,600,200,580,841,494,288,36,1332,1407,1519,1623,1353,1286
2018-01-16 21:00:00,1075,883,519,247,578,764,496,348,28,1383,1504,1559,1590,1359,1240
2018-01-16 22:00:00,1054,868,530,301,569,800,600,290,89,1306,1589,1557,1617,1376,1272
2018-01-16 23:00:00,1073,875,558,213,549,831,517,243,101,1214,1505,1516,1711,1307,1210
2018-01-17 00:00:00,1067,820,532,251,555,760,565,286,79,1247,1471,1565,1613,1392,1298
2018-01-17 01:00:00,1089,801,526,262,519,826,494,261,90,1234,1503,1507,1753,1349,1218
2018-01-17 02:00:00,1082,881,527,205,519,807,497,326,86,1319,1449,1553,1739,1332,1251
2018-01-17 03:00:00,1002,833,589,242,515,828,631,294,70,1245,1508,1571,1586,1390,1301
2018-01-17 04:00:00,1090,810,580,279,571,763,543,236,44,1295,1578,1511,1700,1373,1264
2018-01-17 05:00:00,1083,833,561,208,564,792,470,356,46,1238,1512,1512,1584,1377,1252
2018-01-17 06:00:00,1048,895,534,254,552,823,605,281,31,1367,1561,1586,1737,1394,1258
2018-01-17 07:00:00,1070,865,501,211,566,845,556,309,60,1326,1471,1589,1763,1363,1254
2018-01-17 08:00:00,1064,860,598,275,580,850,525,266,90,1255,1466,1501,1689,1304,1288
2018-01-17 09:00:00,1057,868,572,277,530,796,622,374,75,1226,1480,1590,1722,1335,1218
2018-01-17 10:00:00,1074,894,526,255,551,805,515,399,43,1217,1497,1512,1585,1333,1272
2018-01-17 11:00:00,1071,877,564,241,544,841,616,225,25,1361,1597,1528,1796,1393,1261
2018-01-17 12:00:00,1040,857,589,207,558,792,559,302,72,1227,1593,1507,1670,1321,1248
2018-01-17 13:00:00,1070,874,560,287,593,833,527,266,94,1264,1410,1537,1792,1368,1239
2018-01-17 14:00:00,1018,847,583,281,519,838,549,335,61,1241,1424,1530,1697,1335,1215
2018-01-17 15:00:00,1087,861,570,289,526,812,557,345,37,1398,1533,1589,1595,1384,1253
2018-01-17 16:00:00,1096,844,591,269,570,780,472,365,21,1242,1405,1555,1501,1388,1226
2018-01-17 17:00:00,1053,850,557,247,586,767,495,323,16,1304,1458,1584,1560,1337,1214
2018-01-17 18:00:00,1054,896,585,245,556,767,562,270,25,1218,1519,1591,1787,1341,1261
2018-01-17 19:00:00,1022,846,529,285,575,796,603,388,4,1216,1409,1574,1649,1307,1293
2018-01-17 20:00:00,1018,818,507,200,601,809,620,235,91,1214,1495,1529,1730,1364,1276
2018-01-17 21:00:00,1022,825,520,241,588,767,588,321,91,1234,1527,1589,1624,1342,1243
2018-01-17 22:00:00,1093,876,523,208,530,834,621,271,24,1358,1564,1548,1669,1304,1228
2018-01-17 23:00:00,1074,851,536,256,573,815,533,240,52,1212,1480,1533,1622,1393,1211
2018-01-18 00:00:00,1086,848,543,223,567,833,641,371,43,1256,1546,1590,1674,1302,1280
2018-01-18 01:00:00,1066,873,574,247,515,800,599,212,33,1218,1518,1510,1601,1318,1224
2018-01-18 02:00:00,1067,886,555,260,579,804,594,389,71,1280,1438,1552,1703,1392,1224
2018-01-18 03:00:00,1031,818,533,257,569,794,548,353,36,1353,1594,1545,1647,1379,1282
2018-01-18 04:00:00,1009,832,527,252,596,835,610,321,61,1283,1492,1524,1539,1373,1223
2018-01-18 05:00:00,1029,871,558,260,545,780,540,285,29,1296,1566,1550,1758,1322,1232
2018-01-18 06:00:00,1020,884,516,237,527,785,490,398,23,1362,1525,1566,1763,1314,1295
2018-01-18 07:00:00,1078,845,545,296,596,808,626,349,20,1357,1569,1529,1593,1365,1255
2018-01-18 08:00:00,1033,812,596,290,544,798,582,304,19,1273,1575,1548,1769,1350,1272
2018-01-18 09:00:00,1062,895,549,278,555,808,514,308,28,1329,1418,1535,1761,1307,1209
2018-01-18 10:00:00,1055,867,548,214,516,817,571,324,72,1242,1423,1562,1766,1302,1231
2018-01-18 11:00:00,1098,821,564,240,517,796,639,227,4,1250,1489,1577,1719,1342,1206
2018-01-18 12:00:00,1083,815,561,233,579,816,497,360,52,1322,1557,1599,1605,1337,1203
2018-01-18 13:00:00,1089,858,510,270,591,836,470,224,86,1349,1419,1550,1651,1393,1258
2018-01-18 14:00:00,1015,854,517,299,515,795,451,306,27,1396,1417,1547,1768,1400,1249
2018-01-18 15:00:00,1072,854,579,212,524,762,556,397,84,1266,1448,1500,1775,1371,1226
2018-01-18 16:00:00,1054,810,527,276,587,831,541,348,34,1320,1417,1500,1774,1389,1269
2018-01-18 17:00:00,1008,828,562,215,515,834,470,219,53,1337,1569,1598,1591,1360,1264
2018-01-18 18:00:00,1080,819,578,300,541,803,629,210,41,1212,1500,1550,1645,1344,1256
2018-01-18 19:00:00,1060,880,586,259,591,840,476,353,81,1370,1581,1532,1602,1323,1231
2018-01-18 20:00:00,1007,822,519,274,597,801,624,246,30,1344,1557,1541,1605,1346,1267
2018-01-18 21:00:00,1087,860,589,260,514,843,524,295,89,1350,1535,1594,1712,1307,1277
2018-01-18 22:00:00,1052,884,587,217,572,770,555,338,6,1233,1420,1573,1684,1315,1250
2018-01-18 23:00:00,1077,848,556,207,593,762,513,303,78,1267,1545,1519,1716,1369,1240
2018-01-19 00:00:00,1056,840,593,276,512,753,600,261,89,1268,1494,1540,1527,1377,1297
2018-01-19 01:00:00,1067,844,501,254,581,802,556,230,84,1221,1545,1537,1751,1357,1218
2018-01-19 02:00:00,1071,812,570,291,584,767,454,207,27,1254,1534,1591,1594,1384,1298
2018-01-19 03:00:00,1083,812,520,267,517,775,591,221,96,1228,1458,1572,1784,1313,1291
2018-01-19 04:00:00,1059,883,522,263,568,819,532,316,37,1277,1427,1563,1787,1305,1254
2018-01-19 05:00:00,1086,862,513,251,584,802,459,229,70,1280,1417,1541,1777,1378,1283
2018-01-19 06:00:00,1043,854,528,231,585,763,583,269,3,1258,1500,1545,1641,1375,1266
2018-01-19 07:00:00,1020,874,587,245,584,750,622,215,8,1310,1538,1545,1574,1312,1216
2018-01-19 08:00:00,1024,815,575,275,563,767,535,393,46,1329,1464,1535,1753,1398,1248
2018-01-19 09:00:00,1058,816,569,258,555,809,541,321,86,1342,1596,1558,1783,1312,1229
2018-01-19 10:00:00,1091,878,574,254,517,799,602,316,29,1231,1414,1597,1737,1316,1286
2018-01-19 11:00:00,1030,895,508,240,553,813,521,270,24,1247,1410,1507,1799,1331,1226
2018-01-19 12:00:00,1015,841,586,299,567,825,610,219,25,1247,1530,1559,1703,1386,1262
2018-01-19 13:00:00,1080,855,574,292,526,771,569,374,7,1392,1511,1586,1718,1339,1259
2018-01-19 14:00:00,1019,809,501,247,564,822,464,310,59,1395,1519,1508,1533,1335,1300
2018-01-19 15:00:00,1058,851,532,236,574,821,472,311,27,1314,1441,1555,1599,1392,1285
2018-01-19 16:00:00,1037,815,569,229,538,760,614,300,1,1303,1473,1555,1705,1338,1273
2018-01-19 17:00:00,1094,812,581,293,570,785,523,222,68,1234,1469,1584,1727,1309,1229
2018-01-19 18:00:00,1091,872,523,226,508,803,618,203,62,1356,1569,1504,1649,1368,1207
2018-01-19 19:00:00,1088,836,584,225,566,828,637,315,9,1394,1556,1564,1695,1385,1231
2018-01-19 20:00:00,1042,819,593,244,569,774,618,323,5,1289,1555,1549,1794,1379,1256
2018-01-19 21:00:00,1094,819,547,237,543,813,650,253,47,1283,1520,1566,1529,1380,1248
2018-01-19 22:00:00,1099,873,598,214,513,805,482,374,66,1244,1494,1600,1792,1386,1216
2018-01-19 23:00:00,1037,900,539,248,572,777,596,255,28,1273,1553,1565,1534,1355,1244
2018-01-20 00:00:00,1043,837,502,201,505,824,567,220,13,1246,1447,1561,1613,1316,1279
2018-01-20 01:00:00,1084,869,526,278,561,770,620,214,43,1215,1457,1518,1751,1355,1267
2018-01-20 02:00:00,1042,835,534,286,521,850,627,305,36,1299,1593,1512,1779,1387,1227
2018-01-20 03:00:00,1068,815,599,281,555,772,579,300,91,1260,1544,1594,1514,1391,1229
2018-01-20 04:00:00,1003,861,588,246,515,766,464,395,89,1272,1473,1537,1622,1386,1273
2018-01-20 05:00:00,1026,859,549,287,563,806,454,397,37,1256,1400,1582,1581,1332,1263
2018-01-20 06:00:00,1086,859,577,218,598,806,560,266,23,1362,1550,1519,1723,1365,1245
2018-01-20 07:00:00,1009,894,552,296,535,772,634,249,35,1232,1407,1501,1736,1318,1297
2018-01-20 08:00:00,1047,803,573,282,581,842,485,294,56,1325,1518,1500,1746,1361,1234
2018-01-20 09:00:00,1092,819,579,281,532,838,599,333,39,1287,1542,1581,1794,1315,1272
2018-01-20 10:00:00,1089,852,556,204,560,786,546,323,61,1249,1518,1594,1643,1353,1251
2018-01-20 11:00:00,1005,834,584,253,538,786,473,262,29,1366,1503,1537,1639,1323,1258
2018-01-20 12:00:00,1085,852,508,214,560,769,531,261,75,1216,1492,1540,1688,1368,1279
2018-01-20 13:00:00,1097,867,530,245,544,799,604,218,52,1283,1578,1524,1756,1325,1219
2018-01-20 14:00:00,1013,852,585,240,504,809,465,220,90,1338,1489,1581,1785,1363,1265
2018-01-20 15:00:00,1005,857,600,274,555,790,617,380,6,1388,1508,1546,1610,1399,1234
2018-01-20 16:00:00,1016,825,525,226,511,769,645,201,50,1371,1540,1554,1789,1308,1284
2018-01-20 17:00:00,1012,820,565,202,544,790,611,289,1,1399,1551,1568,1683,1392,1228
2018-01-20 18:00:00,1017,802,518,215,547,810,542,325,56,1201,1490,1525,1749,1319,1251
2018-01-20 19:00:00,1038,812,523,270,505,779,485,292,75,1252,1558,1556,1567,1384,1211
2018-01-20 20:00:00,1055,835,525,201,591,800,553,238,16,1325,1523,1565,1783,1395,1242
2018-01-20 21:00:00,1006,827,572,233,597,762,555,204,9,1315,1525,1514,1723,1342,1229
2018-01-20 22:00:00,1069,804,544,242,580,825,486,274,64,1381,1471,1554,1721,1300,1223
2018-01-20 23:00:00,1099,875,589,229,519,797,452,378,40,1394,1463,1546,1723,1386,1264
2018-01-21 00:00:00,1100,888,561,263,586,817,486,357,58,1325,1464,1527,1669,1355,1233
2018-01-21 01:00:00,1083,801,505,229,558,844,450,361,90,1353,1418,1501,1581,1307,1260
2018-01-21 02:00:00,1054,893,584,232,542,783,556,257,73,1337,1581,1540,1611,1308,1222
2018-01-21 03:00:00,1076,812,540,258,522,827,561,285,72,1304,1554,1569,1659,1309,1218
2018-01-21 04:00:00,1049,809,506,264,522,821,575,333,93,1337,1512,1516,1695,1386,1244
2018-01-21 05:00:00,1013,887,500,262,541,828,588,214,73,1270,1538,1548,1675,1303,1278
2018-01-21 06:00:00,1089,851,578,217,596,821,490,346,5,1350,1472,1577,1538,1312,1227
2018-01-21 07:00:00,1022,889,513,274,501,755,646,215,43,1261,1583,1547,1607,1316,1268
2018-01-21 08:00:00,1071,896,580,260,508,766,451,385,11,1315,1585,1589,1734,1355,1276
2018-01-21 09:00:00,1047,865,559,215,523,837,607,303,7,1200,1563,1551,1725,1397,1240
2018-01-21 10:00:00,1079,840,554,272,590,806,520,340,57,1283,1600,1502,1598,1379,1248
2018-01-21 11:00:00,1053,890,545,293,564,835,640,219,11,1373,1521,1521,1571,1339,1273
2018-01-21 12:00:00,1055,869,583,274,528,811,603,266,17,1249,1547,1514,1731,1327,1200
2018-01-21 13:00:00,1067,859,576,277,566,815,520,329,63,1328,1556,1501,1701,1337,1201
2018-01-21 14:00:00,1062,893,566,220,555,781,504,307,73,1387,1436,1591,1685,1332,1206
2018-01-21 15:00:00,1074,894,594,295,600,843,597,319,51,1260,1415,1546,1531,1397,1215
2018-01-21 16:00:00,1040,847,515,282,580,798,626,356,80,1247,1480,1529,1729,1382,1252
2018-01-21 17:00:00,1064,834,521,277,527,785,597,277,90,1384,1416,1576,1664,1321,1212
2018-01-21 18:00:00,1076,871,583,258,543,771,502,279,100,1254,1466,1555,1526,1301,1274
2018-01-21 19:00:00,1067,804,525,288,535,761,510,342,13,1360,1489,1585,1564,1385,1286
2018-01-21 20:00:00,1082,845,519,289,562,835,642,237,14,1312,1567,1523,1677,1313,1263
2018-01-21 21:00:00,1066,850,570,296,507,813,527,305,89,1228,1482,1548,1782,1303,1239
2018-01-21 22:00:00,1073,849,526,234,529,778,643,326,6,1284,1598,1538,1726,1385,1275
2018-01-21 23:00:00,1043,831,553,202,592,764,565,337,17,1273,1486,1591,1729,1315,1209
2018-01-22 00:00:00,1037,833,533,207,594,813,488,203,13,1240,1510,1541,1600,1354,1271
2018-01-22 01:00:00,1078,802,582,241,514,783,592,231,16,1370,1519,1521,1705,1371,1223
2018-01-22 02:00:00,1075,830,515,247,563,845,571,378,96,1259,1538,1585,1660,1380,1276
2018-01-22 03:00:00,1091,823,545,211,577,755,552,269,80,1333,1412,1554,1701,1384,1225
2018-01-22 04:00:00,1034,821,530,244,585,835,535,286,57,1279,1453,1599,1732,1387,1294
2018-01-22 05:00:00,1073,857,505,232,511,794,459,271,78,1395,1451,1508,1783,1391,1270
2018-01-22 06:00:00,1057,875,576,213,524,836,612,333,84,1385,1592,1533,1729,1398,1220
2018-01-22 07:00:00,1076,815,534,290,535,766,491,273,3,1309,1451,1599,1536,1334,1232
2018-01-22 08:00:00,1018,813,550,262,509,792,475,248,53,1208,1485,1535,1553,1400,1260
2018-01-22 09:00:00,1025,887,507,262,584,809,603,199,58,1367,1540,1511,1612,1333,1269
2018-01-22 10:00:00,1075,856,512,262,547,759,544,399,11,1297,1524,1525,1557,1348,1296
2018-01-22 11:00:00,1004,839,520,220,583,804,508,394,67,1394,1486,1580,1669,1398,1225
2018-01-22 12:00:00,1038,886,530,204,586,847,592,310,64,1299,1584,1536,1553,1351,1267
2018-01-22 13:00:00,1048,830,567,247,584,806,590,379,28,1365,1449,1535,1627,1384,1205
2018-01-22 14:00:00,1016,893,559,220,558,784,605,239,48,1242,1574,1516,1711,1368,1278
2018-01-22 15:00:00,1037,856,544,252,564,806,550,354,74,1306,1508,1541,1690,1349,1204
2018-01-22 16:00:00,1003,883,536,239,582,827,460,237,8,1293,1562,1519,1722,1340,1283
2018-01-22 17:00:00,1069,858,541,227,525,750,539,226,99,1296,1486,1508,1791,1357,1258
2018-01-22 18:00:00,1006,866,523,237,580,767,530,357,35,1391,1503,1577,1514,1392,1225
